time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1919-06-29T23:14:13.000Z,12.33,-88.291,20,6.6,mw,,,,,iscgem,iscgem912823,2020-07-10T13:09:46.861Z,"offshore El Salvador",earthquake,,,,,automatic,iscgem,iscgem
1919-05-23T06:10:48.000Z,29.884,71.363,35,6.5,mw,,,,,iscgem,iscgem912797,2020-07-10T13:09:19.879Z,"Pakistan",earthquake,,,,,automatic,iscgem,iscgem
1919-05-07T05:13:54.000Z,-5.669,153.594,35,6.4,mw,,,,,iscgem,iscgem912784,2015-05-13T18:52:41.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1919-05-06T19:41:14.000Z,-4.852,153.714,35,7.8,mw,,,,,iscgem,iscgem912783,2020-07-10T13:09:00.722Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1919-05-03T00:52:03.000Z,40.783,145.403,15,7.2,mw,,,,,iscgemsup,iscgemsup912777,2015-07-13T17:02:22.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1919-05-02T02:07:31.000Z,-17.307,-173.647,25,6.4,mw,,,,,iscgem,iscgem912776,2015-05-13T18:52:41.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1919-05-01T05:05:39.000Z,-11.421,33.116,15,6.7,mw,,,,,iscgemsup,iscgemsup912775,2020-07-10T14:08:41.524Z,"Zambia",earthquake,,,,,automatic,iscgem,iscgem
1919-04-30T07:17:17.000Z,-18.352,-172.515,25,8.1,mw,,,,,iscgem,iscgem912773,2015-05-13T18:52:41.000Z,"Tonga region",earthquake,,,,,automatic,iscgem,iscgem
1919-04-27T00:22:00.000Z,12.353,120.41,15,6.6,mw,,,,,iscgem,iscgem912770,2020-07-10T13:08:46.214Z,"Mindoro, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1919-04-21T11:26:12.000Z,8.917,-40.491,10,6.6,mw,,,,,iscgem,iscgem912766,2015-05-13T18:52:41.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1919-04-17T20:53:09.000Z,14.229,-91.715,35,6.8,mw,,,,,iscgem,iscgem912762,2020-07-10T13:08:30.429Z,"Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1919-04-17T11:22:09.000Z,-30.418,-178.11,35,7.2,mw,,,,,iscgem,iscgem912761,2015-05-13T18:52:41.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1919-04-02T00:34:59.000Z,-5.496,104.487,20,6.4,mw,,,,,iscgem,iscgem912756,2020-07-10T13:08:10.443Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1919-03-09T03:16:58.000Z,-41.421,-74.368,15,6.8,mw,,,,,iscgem,iscgem912740,2020-07-10T13:07:43.707Z,"offshore Los Lagos, Chile",earthquake,,,,,automatic,iscgem,iscgem
1919-03-02T11:45:15.000Z,-43.109,-71.695,15,7.2,mw,,,,,iscgem,iscgem912735,2020-07-10T13:07:16.932Z,"Chubut, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1919-03-02T03:26:35.000Z,-43.8,-78.319,15,7.2,mw,,,,,iscgem,iscgem912734,2015-05-13T18:52:41.000Z,"off the coast of Los Lagos, Chile",earthquake,,,,,automatic,iscgem,iscgem
1919-02-25T22:38:00.000Z,38.33,-122.5,,4.6,uk,,,,,ushis,ushis648,2018-06-04T20:43:44.000Z,"Northern California",earthquake,,,,,reviewed,ushis,jon
1919-02-16T15:57:00.000Z,35,-119,,5,ml,,,,,ushis,ushis647,2018-06-04T20:43:44.000Z,"Central California",earthquake,,,,,reviewed,ushis,cdmg
1919-01-18T05:52:24.000Z,-4.577,101.467,35,6.3,mw,,,,,iscgem,iscgem912712,2015-05-13T18:52:41.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1919-01-01T03:00:34.000Z,-19.307,-178.106,485,7.8,mw,,,,,iscgem,iscgem912700,2020-07-10T13:06:54.304Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1919-01-01T01:33:49.000Z,6.819,126.53,35,6.9,mw,,,,,iscgem,iscgem912699,2020-07-10T13:06:39.680Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-12-06T08:41:07.000Z,49.822,-126.695,15,6.8,mw,,,,,iscgem,iscgem913365,2020-07-10T13:18:13.227Z,"Vancouver Island, Canada region",earthquake,,,,,automatic,iscgem,iscgem
1918-12-04T11:47:50.000Z,-26.538,-70.608,40,7.8,mw,,,,,iscgem,iscgem913362,2020-07-10T13:17:58.157Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem
1918-12-02T09:47:34.000Z,11.391,-43.549,10,7.1,mw,,,,,iscgem,iscgem913359,2015-05-13T18:52:41.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1918-12-01T02:35:21.000Z,38.428,72.797,20,6.5,mw,,,,,iscgem,iscgem913358,2020-07-10T13:17:32.925Z,"Tajikistan",earthquake,,,,,automatic,iscgem,iscgem
1918-11-30T06:48:46.000Z,70.54,130.512,15,6.4,mw,,,,,iscgemsup,iscgemsup913357,2015-07-13T17:02:22.000Z,"northwestern Sakha, Russia",earthquake,,,,,automatic,iscgem,iscgem
1918-11-23T22:57:42.000Z,-6.807,129.148,15,6.9,mw,,,,,iscgem,iscgem913349,2015-05-13T18:52:41.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1918-11-08T04:38:09.000Z,44.893,151.896,15,7.8,mw,,,,,iscgem,iscgem913336,2015-05-13T18:52:41.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1918-11-03T11:13:58.000Z,-49.597,163.536,15,6.7,mw,,,,,iscgemsup,iscgemsup913333,2015-07-13T17:02:22.000Z,"Auckland Islands, New Zealand region",earthquake,,,,,automatic,iscgem,iscgem
1918-11-02T10:01:10.000Z,19.4,-155.3,,6.2,fa,,,,,ushis,ushis642,2018-06-04T20:43:44.000Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,ushis,wy
1918-10-27T17:06:40.000Z,-1.402,149.683,15,7.2,mw,,,,,iscgem,iscgem913330,2020-07-10T13:17:13.448Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-10-19T03:23:04.000Z,13.88,-90.023,35,6.6,mw,,,,,iscgem,iscgem913321,2020-07-10T13:16:57.535Z,"El Salvador",earthquake,,,,,automatic,iscgem,iscgem
1918-10-16T02:15:00.000Z,36,-89.2,,4.5,fa,,,,,ushis,ushis641,2018-06-04T20:43:44.000Z,"Tennessee",earthquake,,,,,reviewed,ushis,sg
1918-10-14T12:00:14.000Z,-20.65,-174.11,30,6.3,mw,,,,,iscgem,iscgem913314,2015-05-13T18:52:41.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1918-10-11T14:14:42.000Z,18.802,-67.219,15,7.1,mw,,,,,iscgem,iscgem913306,2020-08-13T23:37:53.467Z,"Puerto Rico region",earthquake,,,,,automatic,iscgem,iscgem
1918-09-30T17:51:44.000Z,-23.953,171.521,35,6.5,mw,,,,,iscgemsup,iscgemsup913299,2015-07-13T17:02:22.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1918-09-29T12:07:14.000Z,35.077,35.608,15,6.6,mw,,,,,iscgem,iscgem913295,2020-07-10T13:16:37.725Z,"near the coast of Syria",earthquake,,,,,automatic,iscgem,iscgem
1918-09-22T09:55:00.000Z,-1.457,100.09,35,6.5,mw,,,,,iscgem,iscgem913286,2020-07-10T13:16:25.534Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1918-09-07T17:16:23.000Z,46.737,150.653,15,8.1,mw,,,,,iscgem,iscgem913260,2015-05-13T18:52:41.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1918-08-23T06:36:44.000Z,-10.789,164.919,15,6.5,mw,,,,,iscgem,iscgem913246,2015-05-13T18:52:41.000Z,"Santa Cruz Islands region",earthquake,,,,,automatic,iscgem,iscgem
1918-08-21T04:11:54.000Z,44.2,-70.5,,4.2,fa,,,,,ushis,ushis638,2018-06-04T20:43:44.000Z,"Maine",earthquake,,,,,reviewed,ushis,sc
1918-08-16T03:25:41.000Z,5.289,124.66,35,6.1,mw,,,,,iscgem,iscgem913233,2015-05-13T18:52:41.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-08-15T17:30:11.000Z,5.226,125.75,15,6.9,mw,,,,,iscgem,iscgem913232,2020-07-10T13:16:10.720Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-08-15T15:26:20.000Z,5.213,124.261,35,6.4,mw,,,,,iscgem,iscgem913231,2015-05-13T18:52:41.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-08-15T12:18:21.000Z,5.967,124.377,20,8.3,mw,,,,,iscgem,iscgem913230,2020-07-10T13:15:54.155Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-08-08T09:48:05.000Z,-4.978,152.344,35,6.5,mw,,,,,iscgem,iscgem913219,2020-07-10T13:15:40.926Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-07-29T16:50:21.000Z,-3.111,143.91,15,6.6,mw,,,,,iscgem,iscgem913212,2020-07-10T13:15:14.585Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-07-21T06:09:45.000Z,-7.331,155.548,20,6.7,mw,,,,,iscgem,iscgem913206,2020-07-10T13:14:57.286Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1918-07-15T00:23:13.000Z,41.304,-124.694,15,6.4,mw,,,,,iscgemsup,iscgemsup913200,2020-07-10T14:09:34.795Z,"offshore Northern California",earthquake,,,,,automatic,iscgem,iscgem
1918-07-08T10:22:08.000Z,24.599,90.853,15,7.2,mw,,,,,iscgem,iscgem913196,2020-07-10T13:14:33.047Z,"Bangladesh",earthquake,,,,,automatic,iscgem,iscgem
1918-07-03T06:52:08.000Z,-3.211,143.404,15,7.5,mw,,,,,iscgem,iscgem913192,2020-07-10T13:14:11.109Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-07-01T06:08:35.000Z,8.957,126.468,35,6.5,mw,,,,,iscgem,iscgem913190,2020-07-10T13:13:55.883Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-06-06T22:32:00.000Z,33.8,-117,,5,ml,,,,,ushis,ushis635,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,cdmg
1918-06-04T04:03:34.000Z,-6.447,146.159,15,6.2,mw,,,,,iscgem,iscgem913160,2020-07-10T13:13:37.428Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-06-03T00:03:18.000Z,-1.02,-19.128,10,6.7,mw,,,,,iscgemsup,iscgemsup913159,2015-07-13T17:02:22.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1918-05-25T19:29:15.000Z,-30.557,-92.218,10,6.6,mw,,,,,iscgemsup,iscgemsup913152,2015-07-13T17:02:22.000Z,"southeast central Pacific Ocean",earthquake,,,,,automatic,iscgem,iscgem
1918-05-23T11:57:40.000Z,27.102,-110.122,10,6.8,mw,,,,,iscgemsup,iscgemsup913151,2020-07-10T14:09:17.115Z,"Sonora, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1918-05-20T18:03:40.000Z,-2.268,153.171,15,7,mw,,,,,iscgem,iscgem913148,2015-05-13T18:52:41.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1918-05-20T17:55:07.000Z,-29.292,-71.857,20,6.8,mw,,,,,iscgem,iscgem913147,2020-07-10T13:13:17.237Z,"offshore Coquimbo, Chile",earthquake,,,,,automatic,iscgem,iscgem
1918-05-20T14:36:07.000Z,7.506,-34.933,15,7.3,mw,,,,,iscgem,iscgem913146,2015-05-13T18:52:41.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1918-05-01T04:32:00.000Z,32.7,-115.5,,5,ml,,,,,ushis,ushis633,2018-06-04T20:43:44.000Z,"Mexicali-Calexico urban area, California",earthquake,,,,,reviewed,ushis,cdmg
1918-04-21T22:32:25.000Z,33.75,-117,,6.75,mw,,,,,ushis,ushis631,2020-07-10T13:13:00.999Z,"Southern California",earthquake,,,,,reviewed,ushis,hk
1918-04-13T00:51:22.000Z,-4.957,85.517,10,6.3,mw,,,,,iscgem,iscgem913116,2015-05-13T18:52:41.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1918-04-10T01:08:48.000Z,38.7,-78.4,,4.6,fa,,,,,ushis,ushis629,2018-06-04T20:43:44.000Z,"Virginia",earthquake,,,,,reviewed,ushis,sc
1918-02-13T06:07:18.000Z,23.582,117.104,15,7.3,mw,,,,,iscgem,iscgem913072,2020-07-10T13:12:36.540Z,"near the coast of Fujian, China",earthquake,,,,,automatic,iscgem,iscgem
1918-02-07T05:20:20.000Z,6.993,126.059,35,6.9,mw,,,,,iscgem,iscgem913057,2020-07-10T13:12:22.210Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1918-01-21T19:45:30.000Z,-0.197,134.11,25,6.3,mw,,,,,iscgemsup,iscgemsup913040,2015-07-13T17:02:22.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1917-12-29T22:50:40.000Z,15.592,-96.487,20,6.9,mw,,,,,iscgem,iscgem913745,2020-07-10T13:19:44.553Z,"offshore Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1917-12-12T10:50:00.000Z,43,-111.3,,5.3,uk,,,,,ushis,ushis625,2018-06-04T20:43:44.000Z,"southern Idaho",earthquake,,,,,reviewed,ushis,jon
1917-10-26T09:18:51.000Z,37.4,-121.8,,4.8,uk,,,,,ushis,ushis624,2018-06-04T20:43:44.000Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,jon
1917-09-03T21:30:00.000Z,46.3,-94.5,,4.3,fa,,,,,ushis,ushis623,2018-06-04T20:43:44.000Z,"Minnesota",earthquake,,,,,reviewed,ushis,sc
1917-08-05T15:50:25.000Z,-41.481,176.437,15,6.6,mw,,,,,iscgem,iscgem913599,2020-07-10T13:19:25.959Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1917-07-30T23:54:09.000Z,28.379,104.188,15,6.9,mw,,,,,iscgem,iscgem913594,2020-07-10T13:19:05.931Z,"eastern Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1917-07-29T21:52:32.000Z,-3.687,141.572,35,7.4,mw,,,,,iscgem,iscgem913586,2020-07-10T13:18:46.736Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1917-07-26T08:33:00.000Z,35,-120.5,,4.8,uk,,,,,ushis,ushis622,2018-06-04T20:43:44.000Z,"Central California",earthquake,,,,,reviewed,ushis,jon
1917-06-26T05:49:46.000Z,-14.739,-173.562,15,8,mw,,,,,iscgem,iscgem913548,2015-05-13T18:52:41.000Z,"Samoa Islands region",earthquake,,,,,automatic,iscgem,iscgem
1917-06-10T04:32:24.000Z,44,-129,,6.5,ms,,,,,ushis,ushis617,2018-06-04T20:43:44.000Z,"off the coast of Oregon",earthquake,,,,,reviewed,ushis,gr
1917-05-31T08:47:32.000Z,54.934,-159.433,35,7.4,mw,,,,,iscgem,iscgem913517,2019-05-03T00:02:06.873Z,"south of Alaska",earthquake,,,,,automatic,iscgem,iscgem
1917-05-28T06:06:00.000Z,32.8,-115.3,,5.5,ml,,,,,ushis,ushis613,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,cdmg
1917-05-01T18:26:20.000Z,-31.08,-176.461,15,8.2,mw,,,,,iscgem,iscgem913483,2015-05-13T18:52:41.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1917-04-29T11:55:30.000Z,56.285,115.329,10,6.5,mw,,,,,iscgem,iscgem913481,2020-07-10T13:18:30.257Z,"Buryatiya, Russia",earthquake,,,,,automatic,iscgem,iscgem
1917-04-13T03:59:00.000Z,34.3,-119.5,,4.5,ml,,,,,ushis,ushis612,2018-06-04T20:43:44.000Z,"Santa Barbara Channel, California",earthquake,,,,,reviewed,ushis,cdmg
1917-04-11T18:59:55.000Z,40,-118,,5.1,ml,,,,,ushis,ushis611,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1917-04-09T20:52:00.000Z,38.1,-90.2,,5.1,fa,,,,,ushis,ushis610,2018-06-04T20:43:44.000Z,"Illinois",earthquake,,,,,reviewed,ushis,sc
1917-03-28T11:16:00.000Z,41.6,-117.8,,4.7,uk,,,,,ushis,ushis608,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,pas
1917-03-03T16:00:00.000Z,40.83,-124.17,,4.6,uk,,,,,ushis,ushis607,2018-06-04T20:43:44.000Z,"Northern California",earthquake,,,,,reviewed,ushis,jon
1917-01-30T02:45:40.000Z,56.136,163.168,20,7.9,mw,,,,,iscgemsup,iscgemsup913404,2020-07-10T14:10:10.063Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1917-01-24T00:48:38.000Z,31.617,116.954,20,6.3,mw,,,,,iscgemsup,iscgemsup913399,2020-07-10T14:09:53.585Z,"Anhui, China",earthquake,,,,,automatic,iscgem,iscgem
1916-11-10T09:11:00.000Z,35.5,-116,,6.1,ms,,,,,ushis,ushis603,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,gr
1916-10-31T15:31:00.000Z,49.755,157.998,15,7.3,mw,,,,,iscgem,iscgem913864,2015-05-13T18:52:41.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1916-10-23T02:54:00.000Z,34.7,-119,,5.5,ml,,,,,ushis,ushis602,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,cdmg
1916-10-23T02:44:00.000Z,34.9,-118.9,,5.96,mw,,,,,ushis,ushis601,2018-06-04T20:43:44.000Z,"Central California",earthquake,,,,,reviewed,ushis,hht
1916-10-18T22:04:00.000Z,33.5,-86.5,,5.1,fa,,,,,ushis,ushis600,2018-06-04T20:43:44.000Z,"Alabama",earthquake,,,,,reviewed,ushis,sc
1916-10-11T05:49:09.000Z,41.5,-116.5,,5,ml,,,,,ushis,ushis599,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1916-09-30T02:11:00.000Z,33.5,-116.5,,5,ml,,,,,ushis,ushis598,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,cdmg
1916-08-28T06:39:41.000Z,29.73,80.745,20,7,mw,,,,,iscgem,iscgem913843,2020-07-10T13:21:41.845Z,"Nepal-India border region",earthquake,,,,,automatic,iscgem,iscgem
1916-08-08T16:52:41.000Z,37,-122,,5,uk,,,,,ushis,ushis597,2018-06-04T20:43:44.000Z,"Northern California",earthquake,,,,,reviewed,ushis,jon
1916-08-06T19:38:00.000Z,36.67,-121.25,,5.3,ml,,,,,ushis,ushis596,2018-06-04T20:43:44.000Z,"Central California",earthquake,,,,,reviewed,ushis,cdmg
1916-08-04T04:12:52.000Z,41.5,-117,,5,ml,,,,,ushis,ushis595,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1916-08-03T14:22:38.000Z,41.5,-116.5,,5.8,ml,,,,,ushis,ushis594,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1916-08-03T13:49:19.000Z,41.5,-116.5,,5.6,ml,,,,,ushis,ushis593,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1916-07-16T11:50:00.000Z,34.7,-117,,4.5,ml,,,,,ushis,ushis592,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,cdmg
1916-05-13T02:26:00.000Z,44.2,-116.5,,5.3,uk,,,,,ushis,ushis590,2018-06-04T20:43:44.000Z,"southern Idaho",earthquake,,,,,reviewed,ushis,pas
1916-04-18T04:01:48.000Z,53.25,-170,170,7.4,mb,,,,,ushis,ushis589,2018-06-04T20:43:44.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,ushis,abe
1916-02-27T20:21:14.000Z,11.542,-87.99,15,7.2,mw,,,,,iscgemsup,iscgemsup913768,2015-07-13T17:02:22.000Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1916-02-21T23:39:00.000Z,35.5,-82.5,,5.2,fa,,,,,ushis,ushis587,2018-06-04T20:43:44.000Z,"North Carolina",earthquake,,,,,reviewed,ushis,sc
1916-02-06T21:51:33.000Z,50.459,179.051,15,7,mw,,,,,iscgem,iscgem913761,2019-05-02T23:57:18.794Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1916-02-03T05:03:04.000Z,41,-117.8,,5.9,fa,,,,,ushis,ushis583,2018-06-04T20:43:44.000Z,"Nevada",earthquake,,,,,reviewed,ushis,sjg
1916-02-03T04:24:00.000Z,43,-74,,4.1,fa,,,,,ushis,ushis582,2018-06-04T20:43:44.000Z,"New York",earthquake,,,,,reviewed,ushis,sc
1916-01-24T06:55:13.000Z,40.074,37.329,15,7,mw,,,,,iscgem,iscgem913755,2020-07-10T13:21:14.032Z,"central Turkey",earthquake,,,,,automatic,iscgem,iscgem
1916-01-13T08:20:32.000Z,-3.987,138.011,35,7.7,mw,,,,,iscgem,iscgem913750,2020-07-10T13:20:54.848Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1916-01-13T06:18:35.000Z,-3.196,135.731,25,7.1,mw,,,,,iscgem,iscgem913749,2020-07-10T13:20:24.870Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1916-01-01T13:20:49.000Z,-4.739,152.548,35,7.9,mw,,,,,iscgem,iscgem913746,2020-07-10T13:20:07.308Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1915-12-31T12:20:00.000Z,41,-126,,6.5,ms,,,,,ushis,ushis581,2018-06-04T20:43:44.000Z,"off the coast of Northern California",earthquake,,,,,reviewed,ushis,cfr
1915-12-17T07:05:05.000Z,41.711,79.177,20,6.5,mw,,,,,iscgem,iscgem913957,2020-07-10T13:23:30.097Z,"Kyrgyzstan-Xinjiang border region",earthquake,,,,,automatic,iscgem,iscgem
1915-12-07T18:40:00.000Z,36,-90,,4.5,fa,,,,,ushis,ushis580,2018-06-04T20:43:44.000Z,"Arkansas",earthquake,,,,,reviewed,ushis,bar
1915-12-03T02:39:24.000Z,27.7,91.64,15,6.5,mw,,,,,iscgem,iscgem913954,2020-07-10T13:23:13.440Z,"Bhutan",earthquake,,,,,automatic,iscgem,iscgem
1915-11-21T00:13:42.000Z,32,-115,,6.95,mw,,,,,ushis,ushis579,2018-06-04T20:43:44.000Z,"Sonora, Mexico",earthquake,,,,,reviewed,ushis,hht
1915-11-01T07:23:53.000Z,38.594,143.021,30,7,mw,,,,,iscgemsup,iscgemsup913949,2020-07-10T14:10:28.448Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1915-10-08T05:25:42.000Z,37.83,-122.25,,4.5,ml,,,,,ushis,ushis578,2018-06-04T20:43:44.000Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1915-10-03T06:53:21.000Z,40.258,-117.654,10,6.8,mw,,,,,iscgem,iscgem913944,2021-01-27T09:36:14.042Z,"The 1915 Pleasant Valley Earthquake, Nevada",earthquake,,,,,automatic,iscgem,iscgem
1915-09-23T08:14:47.000Z,14.484,38.688,10,6.2,mw,,,,,iscgem,iscgem913942,2020-07-10T13:22:34.969Z,"Eritrea-Ethiopia border region",earthquake,,,,,automatic,iscgem,iscgem
1915-08-18T14:04:00.000Z,48.5,-121.4,,5.6,ml,,,,,ushis,ushis575,2018-06-04T20:43:44.000Z,"Washington",earthquake,,,,,reviewed,ushis,nqt
1915-07-31T01:31:32.000Z,54.121,162.052,20,7.3,mw,,,,,iscgem,iscgem913925,2015-05-13T18:52:41.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1915-06-23T04:56:00.000Z,32.8,-115.5,,5.5,mw,,,,,ushis,ushis572,2018-06-04T20:43:44.000Z,"Southern California",earthquake,,,,,reviewed,ushis,hht
